avg_perplexity is:	3.2879167993992175
had his own happiness however been the only sacrifice he might have been allowed to sport with it in what ever manner he thought best but her sisters was involved in it as she thought he must be sensible himself	pp=4.396068030453685
a day or two passed before jane had courage to speak of her feelings to elizabeth but at last on mrs	pp=3.9092795603143506
but i will not repine	pp=2.8934176154434623
it cannot last long	pp=1.4121143326360632
he will be forgot and we shall all be as we were before	pp=3.677668954742357
elizabeth looked at her sister with incredulous solicitude but said nothing	pp=3.749262001651264
you doubt me cried jane slightly colouring indeed you have no reason	pp=2.8018976247330425
he may live in my memory as the most amiable man of my acquaintance but that is all	pp=3.897570552811773
i have nothing either to hope or fear and nothing to reproach him with	pp=3.297320455592459
thank god i have not _that_ pain	pp=3.3068293598501954
a little time thereforei shall certainly try to get the better	pp=2.4061266894343842
your sweetness and disinterestedness are really angelic i do not know what to say to you	pp=3.3110571586651565
i feel as if i had never done you justice or loved you as you deserve	pp=3.481630008150492
nay said elizabeth this is not fair	pp=2.818426435058879
_you_ wish to think all the world respectable and are hurt if i speak ill of any body	pp=3.3957414845690317
_i_ only want to think _you_ perfect and you set yourself against it	pp=2.805297442532098
do not be afraid of my running into any excess of my encroaching on your privilege of universal good will	pp=3.3265112688214473
you need not	pp=1.0712094252646056
there are few people whom i really love and still fewer of whom i think well	pp=3.2393745880799765
the more i see of the world the more am i dissatisfied with it and every day confirms my belief of the inconsistency of all human characters and of the little dependence that can be placed on the appearance of either merit or sense	pp=3.8960461530653774
i have met with two instances lately one i will not mention the other is charlottes marriage	pp=3.7054458620793778
it is unaccountable in every view it is unaccountable  my dear lizzy do not give way to such feelings as these	pp=3.3742334073120857
they will ruin your happiness	pp=1.7319593352793274
you do not make allowance enough for difference of situation and temper consider mr	pp=3.5533129778139694
my dear jane mr	pp=1.932516619790194
collins is a conceited pompous narrowminded silly man you know he is as well as i do and you must feel as well as i do that the woman who marries him cannot have a proper way of thinking	pp=4.010900253529008
you shall not for the sake of one individual change the meaning of principle and integrity nor endeavour to persuade yourself or me that selfishness is prudence and insensibility of danger security for happiness	pp=3.806989917215081
you alluded to something else	pp=1.7392072758559363
you mentioned _two_ instances	pp=1.4140683289587965
i cannot misunderstand you but i intreat you dear lizzy not to pain me by thinking _that person_ to blame and saying your opinion of him is sunk	pp=3.658324547228979
we must not be so ready to fancy ourselves intentionally injured	pp=3.720940061757217
we must not expect a lively young man to be always so guarded and circumspect	pp=4.218056036832511
