avg_perplexity is:	2.5956186862220143
one way of getting on in the world	pp=2.715981370069165
and that other old mosey lunatic in those duds	pp=2.481833005397995
hard time she must have with him u p up	pp=3.017759450634789
ill take my oath thats alf bergan or richie goulding	pp=2.6290796526254594
wrote it for a lark in the scotch house i bet anything	pp=3.1932721703206712
round to mentons office	pp=1.4137689940547489
his oyster eyes staring at the postcard	pp=2.3637100732499365
be a feast for the gods	pp=1.9195861086523167
he passed the _irish times_	pp=2.168793443738294
there might be other answers lying there	pp=2.2017259249634145
like to answer them all	pp=1.7269106958300942
good system for criminals code	pp=1.7410404374429382
at their lunch now	pp=1.410462141350442
clerk with the glasses there doesnt know me	pp=2.57628134183348
o leave them there to simmer	pp=2.2086621125713757
enough bother wading through fortyfour of them	pp=2.143850145011965
wanted smart lady typist to aid gentleman in literary work	pp=1.9095221435813028
i called you naughty darling because i do not like that other world	pp=2.099393805166996
please tell me what is the meaning	pp=1.737080624364749
please tell me what perfume does your wife	pp=1.9197337612050462
tell me who made the world	pp=1.928623348425181
the way they spring those questions on you	pp=2.5646714239769595
and the other one lizzie twigg	pp=2.3686132217960867
my literary efforts have had the good fortune to meet with the approval of the eminent poet a e mr geo russell	pp=2.772394760086938
best paper by long chalks for a small ad	pp=2.476092180244008
got the provinces now	pp=1.410355614372858
cook and general exc	pp=1.4142003622376984
cuisine housemaid kept	pp=1.5871261077024204
wanted live man for spirit counter resp	pp=2.1934787318023083
girl rc wishes to hear of post in fruit or pork shop	pp=2.735285711354831
james carlisle made that	pp=1.397115703624967
six and a half per cent dividend	pp=2.912973840901705
made a big deal on coatess shares ca canny	pp=2.5042171171857204
all the toady news	pp=1.4140426128104304
our gracious and popular vicereine	pp=1.7410407640700483
bought the _irish field_ now	pp=1.7372823319701884
lady mountcashel has quite recovered after her confinement and rode out with the ward union staghounds at the enlargement yesterday at rathoath uneatable fox pothunters too	pp=3.5209109476757305
sit her horse like a man weightcarrying huntress	pp=2.784496299490512
no sidesaddle or pillion for her not for joe	pp=2.481072077453044
first to the meet and in at the death	pp=2.579125354864576
strong as a brood mare some of those horsey women	pp=2.774749164011933
swagger around livery stables	pp=1.4141483600498181
toss off a glass of brandy neat while youd say knife	pp=3.2341466588312127
that one at the grosvenor this morning	pp=2.1426302338018046
up with her on the car wishswish	pp=2.604569274535451
stonewall or fivebarred gate put her mount to it	pp=2.470886834273761
think that pugnosed driver did it out of spite	pp=3.2818534709204745
who is this she was like	pp=2.1335674926880315
o yes mrs miriam dandrade that sold me her old wraps and black underclothes in the shelbourne hotel	pp=3.177833328404593
divorced spanish american	pp=1.587318655429544
as if i was her clotheshorse	pp=2.6331009635801235
saw her in the viceregal party when stubbs the park ranger got me in with whelan of the _express_ scavenging what the quality left high tea	pp=3.502023337042758
mayonnaise i poured on the plums thinking it was custard	pp=2.5555882492445434
her ears ought to have tingled for a few weeks after	pp=3.918699424586486
want to be a bull for her born courtesan	pp=3.6319047606554107
no nursery work for her thanks	pp=1.9737878527299109
poor mrs purefoy methodist husband	pp=1.9994105340957398
method in his madness	pp=1.4141797734754038
saffron bun and milk and soda lunch in the educational dairy y m c a	pp=2.886737889043798
eating with a stopwatch thirtytwo chews to the minute	pp=2.4343464862968314
supposed to be well connected	pp=2.3915811751461153
theodores cousin in dublin castle	pp=1.7400678899212245
one tony relative in every family	pp=1.9612770512564022
hardy annuals he presents her with	pp=1.9661885719136072
saw him out at the three jolly topers marching along bareheaded and his eldest boy carrying one in a marketnet the squallers	pp=3.444367343290393
poor thing then having to give the breast year after year all hours of the night	pp=3.305427913115545
selfish those tts are	pp=1.4098398656298972
dog in the manger	pp=1.6817561497802245
only one lump of sugar in my tea if you please	pp=2.8022684572172674
he stood at fleet street crossing luncheon interval	pp=2.376166014639559
a sixpenny at rowes	pp=1.4142068755973776
must look up that ad in the national library	pp=2.4040319224759172
an eightpenny in the burton better	pp=2.3203977786036676
on my way	pp=4.610290182803949
he walked on past boltons westmoreland house tea tea tea	pp=2.9409856522212676
i forgot to tap tom kernan sss	pp=2.581690858649808
dth dth dth three days imagine groaning on a bed with a vinegared handkerchief round her forehead her belly swollen out	pp=3.3243321928904663
phew dreadful simply childs head too big forceps	pp=2.3728191630194697
doubled up inside her trying to butt its way out blindly groping for the way out	pp=3.004209654227527
kill me that would	pp=1.411716882707439
lucky molly got over hers lightly	pp=1.995807765890387
they ought to invent something to stop that	pp=3.2977237624583533
life with hard labour	pp=1.4140901071148193
twilight sleep idea queen victoria was given that	pp=2.3505541759028623
nine she had	pp=1.5833484722588114
a good layer	pp=6.275965032465684
old woman that lived in a shoe she had so many children	pp=3.1046443913107398
time someone thought about it instead of gassing about the what was it the pensive bosom of the silver effulgence	pp=3.8721527179104744
flapdoodle to feed fools on	pp=1.7218072076285826
not stillborn of course	pp=1.4135921871133537
they are not even registered	pp=2.3957495441036136
funny sight two of them together their bellies out	pp=2.6531633276724453
molly and mrs moisel mothers meeting	pp=2.244146868949714
phthisis retires for the time being then returns	pp=2.3125722289380355
how flat they look all of a sudden after peaceful eyes	pp=2.8854921863035243
weight off their mind	pp=1.413581840749146
old mrs thornton was a jolly old soul	pp=2.333118996448464
all my babies she said	pp=1.7285054250246765
the spoon of pap in her mouth before she fed them	pp=2.691847826819518
o thats nyumnyum	pp=2.884389470933579
got her hand crushed by old tom walls son	pp=2.5056789052612896
his first bow to the public	pp=1.844125823370555
head like a prize pumpkin	pp=1.740953168908682
snuffy dr murren	pp=1.587373256676681
people knocking them up at all hours	pp=2.188988612911448
for god sake doctor	pp=1.6811494827587263
wife in her throes	pp=1.414192172376864
then keep them waiting months for their fee	pp=2.3591820111130444
to attendance on your wife	pp=1.7370951700003905
no gratitude in people	pp=1.4136928072950565
humane doctors most of them	pp=1.6761227212481897
before the huge high door of the irish house of parliament a flock of pigeons flew	pp=4.231594397089164
their little frolic after meals	pp=1.7371015242351577
who will we do it on	pp=1.9735475905407365
i pick the fellow in black here goes	pp=2.689829288280369
heres good luck	pp=1.587159983062057
must be thrilling from the air	pp=1.9226795691287573
apjohn myself and owen goldberg up in the trees near goose green playing the monkeys	pp=3.5844665685898347
mackerel they called me	pp=1.4088372255922024
a squad of constables debouched from college street marching in indian file goosestep	pp=3.12173653370565
foodheated faces sweating helmets patting their truncheons	pp=2.202470226972464
after their feed with a good load of fat soup under their belts	pp=2.6146294296361243
policemans lot is oft a happy one	pp=2.1636544855650937
they split up in groups and scattered saluting towards their beats	pp=2.6671839418421484
let out to graze	pp=1.4142091153142442
best moment to attack one in pudding time	pp=2.3398625865629215
a punch in his dinner	pp=1.9549343867142275
a squad of others marching irregularly rounded trinity railings making for the station	pp=3.3804384508717162
bound for their troughs	pp=1.4141992098464895
prepare to receive cavalry	pp=1.6817493485403523
prepare to receive soup	pp=1.681491538074487
he crossed under tommy moores roguish finger	pp=2.2076073380716426
they did right to put him up over a urinal meeting of the waters	pp=3.105085687173153
ought to be places for women	pp=2.954575095319667
running into cakeshops	pp=1.9999680996836773
settle my hat straight	pp=1.4139424244023873
_there is not in this wide world a vallee_	pp=2.657572501276556
great song of julia morkans	pp=1.7410627023396807
kept her voice up to the very last	pp=3.611972300429491
pupil of michael balfes wasnt she	pp=1.9928564261396429
he gazed after the last broad tunic	pp=2.141495131486652
nasty customers to tackle	pp=1.4141998902856259
jack power could a tale unfold father a g man	pp=2.766125511212823
if a fellow gave them trouble being lagged they let him have it hot and heavy in the bridewell	pp=3.4064647123003255
that horsepoliceman the day joe chamberlain was given his degree in trinity he got a run for his money	pp=3.366902836148269
my word he did his horses hoofs clattering after us down abbey street	pp=3.0415850909266577
lucky i had the presence of mind to dive into mannings or i was souped	pp=3.456610101316379
he did come a wallop by george	pp=2.1643708033216615
must have cracked his skull on the cobblestones	pp=2.2871335760571907
i oughtnt to have got myself swept along with those medicals	pp=2.973565442449407
and the trinity jibs in their mortarboards	pp=2.1652686989241925
looking for trouble	pp=3.9882477243092453
still i got to know that young dixon who dressed that sting for me in the mater and now hes in holles street where mrs purefoy	pp=3.975162302318747
wheels within wheels	pp=1.5872458537103253
police whistle in my ears still all skedaddled	pp=2.3647869882446027
give me in charge	pp=1.4140894276231022
right here it began	pp=1.4138186546012104
up the boers  three cheers for de wet  well hang joe chamberlain on a sourapple tree	pp=3.4674508790345726
silly billies mob of young cubs yelling their guts out vinegar hill	pp=2.7773947519768716
the butter exchange band	pp=1.4140507773763384
few years time half of them magistrates and civil servants	pp=2.7282456706438203
war comes on into the army helterskelter same fellows used to	pp=2.6661958568219055
whether on the scaffold high	pp=1.1635606603829975
never know who youre talking to	pp=2.208429990591668
corny kelleher he has harvey duff in his eye	pp=2.467606180290685
