avg_perplexity is:	1.6510589552417863
charlottes first letters were received with a good deal of eagerness there could not but be curiosity to know how she would speak of her new home how she would like lady catherine and how happy she would dare pronounce herself to be though when the letters were read elizabeth felt that charlotte expressed herself on every point exactly as she might have foreseen	pp=1.9871847166970826
she wrote cheerfully seemed surrounded with comforts and mentioned nothing which she could not praise	pp=1.6291049720562156
it was mr	pp=6.280127048447142
collinss picture of hunsford and rosings rationally softened and elizabeth perceived that she must wait for her own visit there to know the rest	pp=1.6949812377758127
jane had already written a few lines to her sister to announce their safe arrival in london and when she wrote again elizabeth hoped it would be in her power to say something of the bingleys	pp=2.132310673378929
jane had been a week in town without either seeing or hearing from caroline	pp=1.6939417296515675
she accounted for it however by supposing that her last letter to her friend from longbourn had by some accident been lost	pp=1.7335114080713663
she wrote again when the visit was paid and she had seen miss bingley	pp=2.0782247120251376
i did not think caroline in spirits were her words but she was very glad to see me and reproached me for giving her no notice of my coming to london	pp=2.141103605758031
i was right therefore my last letter had never reached her	pp=1.3331116198366646
i enquired after their brother of course	pp=1.3185024157270742
darcy that they scarcely ever saw him	pp=1.2878517766898148
i found that miss darcy was expected to dinner	pp=1.6600465486047398
i wish i could see her	pp=1.6762949033403753
my visit was not long as caroline and mrs	pp=1.5419880432935125
hurst were going out	pp=1.134797569972979
i dare say i shall soon see them here	pp=2.0189877820821325
elizabeth shook her head over this letter	pp=1.2958457599267643
it convinced her that accident only could discover to mr	pp=1.4801451490737065
bingley her sisters being in town	pp=1.2074142014461593
she endeavoured to persuade herself that she did not regret it but she could no longer be blind to miss bingleys inattention	pp=2.124166664641004
after waiting at home every morning for a fortnight and inventing every evening a fresh excuse for her the visitor did at last appear but the shortness of her stay and yet more the alteration of her manner would allow jane to deceive herself no longer	pp=1.6283335884082992
the letter which she wrote on this occasion to her sister will prove what she felt	pp=1.9168406443739618
my dearest lizzy will i am sure be incapable of triumphing in her better judgment at my expence when i confess myself to have been entirely deceived in miss bingleys regard for me	pp=1.8457120975511447
but my dear sister though the event has proved you right do not think me obstinate if i still assert that considering what her behaviour was my confidence was as natural as your suspicion	pp=1.6619891892817205
i do not at all comprehend her reason for wishing to be intimate with me but if the same circumstances were to happen again i am sure i should be deceived again	pp=2.07820929356701
caroline did not return my visit till yesterday and not a note not a line did i receive in the mean time	pp=1.5190883549232124
when she did come it was very evident that she had no pleasure in it she made a slight formal apology for not calling before said not a word of wishing to see me again and was in every respect so altered a creature that when she went away i was perfectly resolved to continue the acquaintance no longer	pp=1.997856314795169
i pity though i cannot help blaming her	pp=1.4831629747446025
she was very wrong in singling me out as she did i can safely say that every advance to intimacy began on her side	pp=1.7062044219528254
but i pity her because she must feel that she has been acting wrong and because i am very sure that anxiety for her brother is the cause of it	pp=1.9525635987816992
i need not explain myself farther and though _we_ know this anxiety to be quite needless yet if she feels it it will easily account for her behaviour to me and so deservedly dear as he is to his sister whatever anxiety she may feel on his behalf is natural and amiable	pp=1.6720141135997137
i cannot but wonder however at her having any such fears now because if he had at all cared about me we must have met long long ago	pp=1.6908799219178994
