avg_perplexity is:	1.4410041807855742
there it is red murray said alexander keyes	pp=1.4496053707251864
just cut it out will you	pp=1.2775022927444555
mr bloom said and ill take it round to the _telegraph_ office	pp=2.483177293398298
the door of ruttledges office creaked again	pp=1.671326740902261
davy stephens minute in a large capecoat a small felt hat crowning his ringlets passed out with a roll of papers under his cape a kings courier	pp=1.5965143315237311
red murrays long shears sliced out the advertisement from the newspaper in four clean strokes	pp=1.4270110454384224
scissors and paste	pp=1.259871564909176
ill go through the printingworks mr bloom said taking the cut square	pp=1.9630698828380782
of course if he wants a par red murray said earnestly a pen behind his ear we can do him one	pp=1.8314791080957105
right mr bloom said with a nod	pp=2.7511166563656686
ill rub that in we	pp=1.2090612901747575
william brayden esquire of oaklands sandymount   red murray touched mr blooms arm with the shears and whispered  brayden	pp=1.3503433124980104
mr bloom turned and saw the liveried porter raise his lettered cap as a stately figure entered between the newsboards of the _weekly freeman and national press_ and the _freemans journal and national press_	pp=1.5192141450014507
dullthudding guinnesss barrels	pp=1.2330905203379599
it passed statelily up the staircase steered by an umbrella a solemn beardframed face	pp=1.4951929854256714
the broadcloth back ascended each step back	pp=1.1631481982667013
all his brains are in the nape of his neck simon dedalus says	pp=1.6141163925844606
welts of flesh behind on him	pp=1.2136251763319041
fat folds of neck fat neck fat neck	pp=1.2033310398557153
dont you think his face is like our saviour	pp=1.5238496357519689
red murray whispered	pp=2.1251914759444097
the door of ruttledges office whispered ee cree	pp=1.619829758441762
steered by an umbrella sword to the footlights mario the tenor	pp=1.4737329956870782
or like mario mr bloom said	pp=1.1662887788061633
yes red murray agreed	pp=1.1601056755752825
but mario was said to be the picture of our saviour	pp=1.9527733584334979
jesusmario with rougy cheeks doublet and spindle legs	pp=1.1574948025450542
hand on his heart	pp=1.845628645833998
in _martha_  coome thou lost one coome thou dear one  the crozier and the pen   his grace phoned down twice this morning red murray said gravely	pp=1.471010125231331
they watched the knees legs boots vanish neck	pp=1.2731648658260173
a telegram boy stepped in nimbly threw an envelope on the counter and stepped off posthaste with a word  _freeman_  mr bloom said slowly  well he is one of our saviours also	pp=1.701711276138962
a meek smile accompanied him as he lifted the counterflap as he passed in through a sidedoor and along the warm dark stairs and passage along the now reverberating boards	pp=1.618149333370691
but will he save the circulation thumping thumping	pp=1.31708122734398
he pushed in the glass swingdoor and entered stepping over strewn packing paper	pp=1.4470486279381958
through a lane of clanking drums he made his way towards nannettis reading closet	pp=1.46120299072268
with unfeigned regret it is we announce the dissolution of a most respected dublin burgess   hynes here too account of the funeral probably thumping thump	pp=1.5504810404468832
this morning the remains of the late mr patrick dignam machines	pp=1.4066864144984372
smash a man to atoms if they got him caught	pp=1.6006959184838898
rule the world today	pp=1.185856127599476
his machineries are pegging away too	pp=1.1243758230550256
like these got out of hand fermenting	pp=1.481272537976404
working away tearing away	pp=1.063629415487185
and that old grey rat tearing to get in	pp=1.3257736820642354
how a great daily organ is turned out   mr bloom halted behind the foremans spare body admiring a glossy crown	pp=1.3809479124528932
strange he never saw his real country	pp=1.5295843126333488
ireland my country	pp=1.8073499834147582
member for college green	pp=1.0661920802878095
he boomed that workaday worker tack for all it was worth	pp=1.2867351755388041
its the ads and side features sell a weekly not the stale news in the official gazette	pp=1.4249770816298781
queen anne is dead	pp=1.0741467699494598
published by authority in the year one thousand and	pp=1.7194643513834247
demesne situate in the townland of rosenallis barony of tinnahinch	pp=1.2221763273604962
to all whom it may concern schedule pursuant to statute showing return of number of mules and jennets exported from ballina nature notes cartoons	pp=1.2981603175379473
phil blakes weekly pat and bull story	pp=1.1545894489767528
uncle tobys page for tiny tots	pp=1.150465578978561
country bumpkins queries	pp=1.1006378641583094
dear mr editor what is a good cure for flatulence	pp=1.5533432824414353
learn a lot teaching others	pp=1.1698026386627531
the personal note m a p	pp=1.2188780622943844
mainly all pictures	pp=1.2596465547503861
shapely bathers on golden strand	pp=1.1200079864182984
worlds biggest balloon	pp=1.1006378641583094
double marriage of sisters celebrated	pp=1.159949704591105
two bridegrooms laughing heartily at each other	pp=1.2047543778739536
cuprani too printer	pp=1.2590397033247147
more irish than the irish	pp=1.2021450345111426
the machines clanked in threefour time	pp=1.1099224361108202
thump thump thump	pp=1.0626550631535285
now if he got paralysed there and noone knew how to stop them theyd clank on and on the same print it over and over and up and back	pp=2.0462458559402044
monkeydoodle the whole thing	pp=1.1738555347461141
want a cool head	pp=1.1659917645203708
well get it into the evening edition councillor hynes said	pp=1.7966496851478286
soon be calling him my lord mayor	pp=1.3115420645361129
long john is backing him they say	pp=1.1675788055882186
the foreman without answering scribbled press on a corner of the sheet and made a sign to a typesetter	pp=1.723327411344275
he handed the sheet silently over the dirty glass screen	pp=1.4588803311225107
right thanks hynes said moving off	pp=1.2542962552010195
mr bloom stood in his way	pp=1.7149538330077123
if you want to draw the cashier is just going to lunch he said pointing backward with his thumb did you hynes asked	pp=1.784491371417586
mm mr bloom said	pp=1.1251815562211815
look sharp and youll catch him	pp=1.2053083442096553
ill tap him too	pp=1.074239750400688
he hurried on eagerly towards the _freemans journal_	pp=1.2243917042454668
three bob i lent him in meaghers three weeks third hint	pp=1.3431714167207958
we see the canvasser at work   mr bloom laid his cutting on mr nannettis desk	pp=1.3569329189046988
excuse me councillor he said	pp=1.1138592454132497
this ad you see	pp=1.0727722850739134
keyes you remember	pp=1.7040322075021994
mr nannetti considered the cutting awhile and nodded	pp=1.2031391742951156
he wants it in for july mr bloom said	pp=1.4842485025190095
the foreman moved his pencil towards it	pp=1.2854981557625047
but wait mr bloom said	pp=1.1448903730800706
he wants it changed	pp=1.4451344532092858
keyes you see	pp=1.3482094830532512
he wants two keys at the top	pp=1.2924015159886766
hell of a racket they make	pp=1.4445535628260895
he doesnt hear it nannan iron nerves	pp=1.2043717624725911
maybe he understands what i	pp=1.1104347599850501
the foreman turned round to hear patiently and lifting an elbow began to scratch slowly in the armpit of his alpaca jacket	pp=1.511286239870008
like that mr bloom said crossing his forefingers at the top	pp=1.8381201132837648
let him take that in first	pp=1.619971010735588
mr bloom glancing sideways up from the cross he had made saw the foremans sallow face think he has a touch of jaundice and beyond the obedient reels feeding in huge webs of paper clank it clank it	pp=1.6683968282505313
miles of it unreeled	pp=1.1864868020583088
what becomes of it after	pp=1.3929608822615898
o wrap up meat parcels various uses thousand and one things	pp=1.2621576775359624
slipping his words deftly into the pauses of the clanking he drew swiftly on the scarred woodwork	pp=1.4146408320807167
house of keyes   like that see	pp=1.3661331431001915
two crossed keys here a circle	pp=1.1870482822492174
alexander keyes tea wine and spirit merchant so on	pp=1.240651731735974
better not teach him his own business	pp=1.3350739535336607
you know yourself councillor just what he wants	pp=1.275641622576689
then round the top in leaded the house of keys you see	pp=1.7038128737334577
do you think thats a good idea	pp=2.264395749969952
the foreman moved his scratching hand to his lower ribs and scratched there quietly	pp=1.621219364290159
the idea mr bloom said is the house of keys	pp=2.4359985289441215
you know councillor the manx parliament	pp=1.134866307541921
innuendo of home rule	pp=1.122212193783397
tourists you know from the isle of man	pp=1.2728897737554339
catches the eye you see	pp=1.2021197410767375
can you do that	pp=1.5306730518665053
i could ask him perhaps about how to pronounce that _voglio_ but then if he didnt know only make it awkward for him better not	pp=1.6128423251141633
we can do that the foreman said	pp=1.8409201752586632
have you the design	pp=1.8464838048682854
i can get it mr bloom said	pp=1.6343891286526349
it was in a kilkenny paper	pp=2.1754668169136813
he has a house there too	pp=1.7924675017977227
ill just run out and ask him	pp=1.3018074070288987
well you can do that and just a little par calling attention	pp=2.071430767021961
you know the usual	pp=1.513290856284479
highclass licensed premises longfelt want so on	pp=1.1861934523831943
the foreman thought for an instant	pp=1.2036016210115845
we can do that he said	pp=1.8328558480786405
a typesetter brought him a limp galleypage	pp=1.471409372723027
he began to check it silently	pp=1.685626731443503
mr bloom stood by hearing the loud throbs of cranks watching the silent typesetters at their cases	pp=1.5156724054848372
orthographical   want to be sure of his spelling proof fever	pp=2.1661950785207194
martin cunningham forgot to give us his spellingbee conundrum this morning	pp=1.3338423726351394
double ess ment of a harassed pedlar while gauging au the symmetry with a y of a peeled pear under a cemetery wall	pp=1.3720408329207618
silly isnt it	pp=1.1743482152725635
cemetery put in of course on account of the symmetry	pp=1.9432747453460733
i should have said when he clapped on his topper thank you	pp=1.5206186655060807
i ought to have said something about an old hat or something no	pp=1.9394178111925573
i could have said	pp=1.7605387844368412
looks as good as new now	pp=1.759511980590668
see his phiz then sllt	pp=1.087726853089822
the nethermost deck of the first machine jogged forward its flyboard with sllt the first batch of quirefolded papers sllt	pp=1.4538226220116175
